일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kN],[mm],[mm],[kN/mm²],[%]
8201,131.338,0.0886,3.254200,3.254200,0.0475,2.179152
8202,131.354,0.0886,3.254600,3.254600,0.0475,2.179420
8203,131.369,0.0880,3.255000,3.255000,0.0471,2.179688
8204,131.386,0.0880,3.255400,3.255400,0.0471,2.179955
8205,131.401,0.0880,3.255800,3.255800,0.0471,2.180223
8206,131.418,0.0880,3.256200,3.256200,0.0471,2.180491
8207,131.433,0.0874,3.256600,3.256600,0.0468,2.180759
8208,131.450,0.0880,3.257000,3.257000,0.0471,2.181027
8209,131.466,0.0880,3.257400,3.257400,0.0471,2.181295
8210,131.482,0.0886,3.257800,3.257800,0.0475,2.181563
8211,131.498,0.0880,3.258200,3.258200,0.0471,2.181830
8212,131.514,0.0880,3.258600,3.258600,0.0471,2.182098
8213,131.531,0.0880,3.259000,3.259000,0.0471,2.182366
8214,131.547,0.0880,3.259400,3.259400,0.0471,2.182634
8215,131.563,0.0874,3.259800,3.259800,0.0468,2.182902
8216,131.579,0.0874,3.260200,3.260200,0.0468,2.183170
8217,131.594,0.0874,3.260600,3.260600,0.0468,2.183438
8218,131.610,0.0855,3.260900,3.260900,0.0458,2.183638
8219,131.626,0.0861,3.261400,3.261400,0.0461,2.183973
8220,131.643,0.0867,3.261700,3.261700,0.0464,2.184174
8221,131.658,0.0874,3.262100,3.262100,0.0468,2.184442
8222,131.675,0.0874,3.262500,3.262500,0.0468,2.184710
8223,131.690,0.0880,3.263000,3.263000,0.0471,2.185045
8224,131.706,0.0886,3.263400,3.263400,0.0475,2.185313
8225,131.722,0.0886,3.263800,3.263800,0.0475,2.185580
8226,131.739,0.0886,3.264200,3.264200,0.0475,2.185848
8227,131.754,0.0892,3.264600,3.264600,0.0478,2.186116
8228,131.770,0.0892,3.265000,3.265000,0.0478,2.186384
8229,131.786,0.0886,3.265400,3.265400,0.0475,2.186652
8230,131.803,0.0867,3.265700,3.265700,0.0464,2.186853
8231,131.819,0.0880,3.266100,3.266100,0.0471,2.187120
8232,131.834,0.0886,3.266500,3.266500,0.0475,2.187388
8233,131.850,0.0886,3.266900,3.266900,0.0475,2.187656
8234,131.866,0.0892,3.267300,3.267300,0.0478,2.187924
8235,131.882,0.0892,3.267700,3.267700,0.0478,2.188192
8236,131.899,0.0892,3.268100,3.268100,0.0478,2.188460
8237,131.915,0.0886,3.268500,3.268500,0.0475,2.188728
8238,131.931,0.0886,3.268900,3.268900,0.0475,2.188995
8239,131.947,0.0892,3.269300,3.269300,0.0478,2.189263
8240,131.963,0.0886,3.269700,3.269700,0.0475,2.189531
8241,131.979,0.0874,3.270100,3.270100,0.0468,2.189799
8242,131.995,0.0880,3.270500,3.270500,0.0471,2.190067
8243,132.011,0.0886,3.270900,3.270900,0.0475,2.190335
8244,132.027,0.0886,3.271300,3.271300,0.0475,2.190603
8245,132.043,0.0880,3.271700,3.271700,0.0471,2.190870
8246,132.059,0.0880,3.272100,3.272100,0.0471,2.191138
8247,132.075,0.0880,3.272500,3.272500,0.0471,2.191406
8248,132.091,0.0880,3.272800,3.272800,0.0471,2.191607
8249,132.106,0.0880,3.273200,3.273200,0.0471,2.191875
8250,132.123,0.0880,3.273600,3.273600,0.0471,2.192143
8251,132.139,0.0880,3.274000,3.274000,0.0471,2.192411
8252,132.155,0.0880,3.274400,3.274400,0.0471,2.192679
8253,132.171,0.0880,3.274800,3.274800,0.0471,2.192946
8254,132.187,0.0886,3.275200,3.275200,0.0475,2.193214
8255,132.203,0.0892,3.275600,3.275600,0.0478,2.193482
8256,132.219,0.0892,3.276000,3.276000,0.0478,2.193750
8257,132.235,0.0892,3.276400,3.276400,0.0478,2.194018
8258,132.252,0.0898,3.276800,3.276800,0.0481,2.194286
8259,132.267,0.0898,3.277200,3.277200,0.0481,2.194554
8260,132.282,0.0892,3.277600,3.277600,0.0478,2.194821
8261,132.298,0.0892,3.278000,3.278000,0.0478,2.195089
8262,132.314,0.0886,3.278400,3.278400,0.0475,2.195357
8263,132.331,0.0892,3.278800,3.278800,0.0478,2.195625
8264,132.347,0.0898,3.279200,3.279200,0.0481,2.195893
8265,132.364,0.0892,3.279600,3.279600,0.0478,2.196161
8266,132.379,0.0892,3.280000,3.280000,0.0478,2.196429
8267,132.395,0.0892,3.280300,3.280300,0.0478,2.196629
8268,132.410,0.0892,3.280800,3.280800,0.0478,2.196964
8269,132.427,0.0886,3.281100,3.281100,0.0475,2.197165
8270,132.442,0.0886,3.281500,3.281500,0.0475,2.197433
8271,132.460,0.0886,3.281900,3.281900,0.0475,2.197701
8272,132.475,0.0886,3.282300,3.282300,0.0475,2.197969
8273,132.491,0.0886,3.282700,3.282700,0.0475,2.198237
8274,132.507,0.0892,3.283100,3.283100,0.0478,2.198504
8275,132.523,0.0916,3.283500,3.283500,0.0491,2.198772
8276,132.539,0.0904,3.283900,3.283900,0.0484,2.199040
8277,132.554,0.0904,3.284300,3.284300,0.0484,2.199308
8278,132.572,0.0898,3.284700,3.284700,0.0481,2.199576
8279,132.588,0.0892,3.285100,3.285100,0.0478,2.199844
8280,132.603,0.0892,3.285500,3.285500,0.0478,2.200112
8281,132.619,0.0892,3.285900,3.285900,0.0478,2.200380
8282,132.635,0.0886,3.286500,3.286500,0.0475,2.200781
8283,132.651,0.0892,3.286900,3.286900,0.0478,2.201049
8284,132.667,0.0892,3.287300,3.287300,0.0478,2.201317
8285,132.683,0.0892,3.287700,3.287700,0.0478,2.201585
8286,132.700,0.0916,3.288100,3.288100,0.0491,2.201853
8287,132.715,0.0910,3.288500,3.288500,0.0487,2.202121
8288,132.730,0.0904,3.288900,3.288900,0.0484,2.202388
8289,132.747,0.0898,3.289300,3.289300,0.0481,2.202656
8290,132.764,0.0892,3.289700,3.289700,0.0478,2.202924
8291,132.780,0.0898,3.290100,3.290100,0.0481,2.203192
8292,132.795,0.0898,3.290500,3.290500,0.0481,2.203460
8293,132.812,0.0898,3.290900,3.290900,0.0481,2.203728
8294,132.828,0.0892,3.291300,3.291300,0.0478,2.203996
8295,132.843,0.0892,3.291700,3.291700,0.0478,2.204263
8296,132.859,0.0892,3.292100,3.292100,0.0478,2.204531
8297,132.875,0.0898,3.292500,3.292500,0.0481,2.204799
8298,132.891,0.0904,3.292900,3.292900,0.0484,2.205067
8299,132.908,0.0898,3.293200,3.293200,0.0481,2.205268
8300,132.924,0.0898,3.293600,3.293600,0.0481,2.205536
8301,132.939,0.0898,3.294000,3.294000,0.0481,2.205804
8302,132.956,0.0892,3.294400,3.294400,0.0478,2.206071
8303,132.971,0.0898,3.294800,3.294800,0.0481,2.206339
8304,132.987,0.0898,3.295200,3.295200,0.0481,2.206607
8305,133.003,0.0892,3.295600,3.295600,0.0478,2.206875
8306,133.020,0.0892,3.296000,3.296000,0.0478,2.207143
8307,133.036,0.0892,3.296400,3.296400,0.0478,2.207411
8308,133.052,0.0880,3.296800,3.296800,0.0471,2.207679
8309,133.068,0.0874,3.297200,3.297200,0.0468,2.207946
8310,133.083,0.0880,3.297600,3.297600,0.0471,2.208214
8311,133.100,0.0886,3.298000,3.298000,0.0475,2.208482
8312,133.116,0.0886,3.298400,3.298400,0.0475,2.208750
8313,133.131,0.0892,3.298800,3.298800,0.0478,2.209018
8314,133.149,0.0898,3.299200,3.299200,0.0481,2.209286
8315,133.163,0.0898,3.299600,3.299600,0.0481,2.209553
8316,133.179,0.0892,3.300000,3.300000,0.0478,2.209821
8317,133.196,0.0898,3.300400,3.300400,0.0481,2.210089
8318,133.212,0.0898,3.300800,3.300800,0.0481,2.210357
8319,133.228,0.0892,3.301200,3.301200,0.0478,2.210625
8320,133.244,0.0880,3.301600,3.301600,0.0471,2.210893
8321,133.260,0.0886,3.302000,3.302000,0.0475,2.211161
8322,133.276,0.0892,3.302400,3.302400,0.0478,2.211429
8323,133.292,0.0898,3.302700,3.302700,0.0481,2.211629
8324,133.307,0.0898,3.303100,3.303100,0.0481,2.211897
8325,133.324,0.0898,3.303500,3.303500,0.0481,2.212165
8326,133.340,0.0892,3.303900,3.303900,0.0478,2.212433
8327,133.356,0.0886,3.304400,3.304400,0.0475,2.212768
8328,133.373,0.0886,3.304800,3.304800,0.0475,2.213036
8329,133.388,0.0892,3.305200,3.305200,0.0478,2.213304
8330,133.404,0.0892,3.305600,3.305600,0.0478,2.213571
8331,133.420,0.0874,3.306000,3.306000,0.0468,2.213839
8332,133.436,0.0874,3.306400,3.306400,0.0468,2.214107
8333,133.452,0.0880,3.306800,3.306800,0.0471,2.214375
8334,133.469,0.0886,3.307100,3.307100,0.0475,2.214576
8335,133.485,0.0892,3.307500,3.307500,0.0478,2.214844
8336,133.500,0.0892,3.307900,3.307900,0.0478,2.215112
8337,133.516,0.0892,3.308300,3.308300,0.0478,2.215379
8338,133.531,0.0898,3.308700,3.308700,0.0481,2.215647
8339,133.548,0.0898,3.309100,3.309100,0.0481,2.215915
8340,133.564,0.0898,3.309500,3.309500,0.0481,2.216183
8341,133.580,0.0898,3.309900,3.309900,0.0481,2.216451
8342,133.598,0.0904,3.310300,3.310300,0.0484,2.216719
8343,133.614,0.0898,3.310700,3.310700,0.0481,2.216987
8344,133.628,0.0898,3.311100,3.311100,0.0481,2.217254
8345,133.644,0.0898,3.311500,3.311500,0.0481,2.217522
8346,133.660,0.0898,3.311900,3.311900,0.0481,2.217790
8347,133.676,0.0898,3.312300,3.312300,0.0481,2.218058
8348,133.693,0.0898,3.312700,3.312700,0.0481,2.218326
8349,133.708,0.0892,3.313100,3.313100,0.0478,2.218594
8350,133.724,0.0892,3.313500,3.313500,0.0478,2.218862
8351,133.741,0.0892,3.313900,3.313900,0.0478,2.219129
8352,133.757,0.0892,3.314300,3.314300,0.0478,2.219397
8353,133.772,0.0892,3.314600,3.314600,0.0478,2.219598
8354,133.789,0.0892,3.315000,3.315000,0.0478,2.219866
8355,133.805,0.0898,3.315400,3.315400,0.0481,2.220134
8356,133.821,0.0898,3.315800,3.315800,0.0481,2.220402
8357,133.836,0.0898,3.316200,3.316200,0.0481,2.220670
8358,133.853,0.0898,3.316600,3.316600,0.0481,2.220938
8359,133.869,0.0898,3.317000,3.317000,0.0481,2.221205
8360,133.884,0.0898,3.317400,3.317400,0.0481,2.221473
8361,133.901,0.0892,3.317800,3.317800,0.0478,2.221741
8362,133.917,0.0898,3.318200,3.318200,0.0481,2.222009
8363,133.933,0.0898,3.318600,3.318600,0.0481,2.222277
8364,133.949,0.0898,3.319000,3.319000,0.0481,2.222545
8365,133.964,0.0923,3.319400,3.319400,0.0494,2.222813
8366,133.981,0.0916,3.319800,3.319800,0.0491,2.223080
8367,133.996,0.0910,3.320200,3.320200,0.0487,2.223348
8368,134.014,0.0910,3.320600,3.320600,0.0487,2.223616
8369,134.028,0.0910,3.321000,3.321000,0.0487,2.223884
8370,134.045,0.0910,3.321400,3.321400,0.0487,2.224152
8371,134.061,0.0904,3.321800,3.321800,0.0484,2.224420
8372,134.076,0.0904,3.322200,3.322200,0.0484,2.224688
8373,134.092,0.0904,3.322500,3.322500,0.0484,2.224888
8374,134.109,0.0904,3.322900,3.322900,0.0484,2.225156
8375,134.125,0.0898,3.323300,3.323300,0.0481,2.225424
8376,134.141,0.0904,3.323700,3.323700,0.0484,2.225692
8377,134.157,0.0916,3.324100,3.324100,0.0491,2.225960
8378,134.173,0.0916,3.324500,3.324500,0.0491,2.226228
8379,134.189,0.0910,3.324900,3.324900,0.0487,2.226495
8380,134.205,0.0910,3.325300,3.325300,0.0487,2.226763
8381,134.220,0.0904,3.325700,3.325700,0.0484,2.227031
8382,134.237,0.0898,3.326100,3.326100,0.0481,2.227299
8383,134.253,0.0898,3.326500,3.326500,0.0481,2.227567
8384,134.269,0.0898,3.326900,3.326900,0.0481,2.227835
8385,134.284,0.0898,3.327300,3.327300,0.0481,2.228103
8386,134.301,0.0904,3.327700,3.327700,0.0484,2.228370
8387,134.316,0.0904,3.328100,3.328100,0.0484,2.228638
8388,134.332,0.0923,3.328500,3.328500,0.0494,2.228906
8389,134.349,0.0916,3.328900,3.328900,0.0491,2.229174
8390,134.365,0.0910,3.329300,3.329300,0.0487,2.229442
8391,134.382,0.0910,3.329700,3.329700,0.0487,2.229710
8392,134.397,0.0910,3.330100,3.330100,0.0487,2.229978
8393,134.414,0.0910,3.330500,3.330500,0.0487,2.230245
8394,134.429,0.0904,3.330900,3.330900,0.0484,2.230513
8395,134.445,0.0898,3.331300,3.331300,0.0481,2.230781
8396,134.461,0.0904,3.331700,3.331700,0.0484,2.231049
8397,134.477,0.0904,3.332100,3.332100,0.0484,2.231317
8398,134.494,0.0904,3.332500,3.332500,0.0484,2.231585
8399,134.509,0.0892,3.332900,3.332900,0.0478,2.231853
8400,134.526,0.0898,3.333300,3.333300,0.0481,2.232121
8401,134.541,0.0898,3.333700,3.333700,0.0481,2.232388
8402,134.557,0.0898,3.334100,3.334100,0.0481,2.232656
8403,134.573,0.0904,3.334500,3.334500,0.0484,2.232924
8404,134.589,0.0898,3.334900,3.334900,0.0481,2.233192
8405,134.606,0.0904,3.335200,3.335200,0.0484,2.233393
8406,134.622,0.0904,3.335600,3.335600,0.0484,2.233661
8407,134.638,0.0898,3.336000,3.336000,0.0481,2.233929
8408,134.654,0.0898,3.336400,3.336400,0.0481,2.234196
8409,134.669,0.0898,3.336800,3.336800,0.0481,2.234464
8410,134.686,0.0898,3.337200,3.337200,0.0481,2.234732
8411,134.702,0.0898,3.337600,3.337600,0.0481,2.235000
8412,134.718,0.0898,3.338000,3.338000,0.0481,2.235268
8413,134.733,0.0898,3.338400,3.338400,0.0481,2.235536
8414,134.749,0.0898,3.338800,3.338800,0.0481,2.235804
8415,134.766,0.0904,3.339200,3.339200,0.0484,2.236071
8416,134.781,0.0904,3.339600,3.339600,0.0484,2.236339
8417,134.798,0.0904,3.340000,3.340000,0.0484,2.236607
8418,134.814,0.0910,3.340400,3.340400,0.0487,2.236875
8419,134.831,0.0910,3.340800,3.340800,0.0487,2.237143
8420,134.846,0.0910,3.341200,3.341200,0.0487,2.237411
8421,134.861,0.0904,3.341600,3.341600,0.0484,2.237679
8422,134.877,0.0880,3.342000,3.342000,0.0471,2.237946
8423,134.894,0.0886,3.342400,3.342400,0.0475,2.238214
8424,134.910,0.0898,3.342800,3.342800,0.0481,2.238482
8425,134.926,0.0904,3.343200,3.343200,0.0484,2.238750
8426,134.942,0.0904,3.343600,3.343600,0.0484,2.239018
8427,134.958,0.0910,3.344000,3.344000,0.0487,2.239286
8428,134.974,0.0910,3.344400,3.344400,0.0487,2.239554
8429,134.989,0.0910,3.344800,3.344800,0.0487,2.239821
8430,135.005,0.0904,3.345100,3.345100,0.0484,2.240022
8431,135.022,0.0910,3.345500,3.345500,0.0487,2.240290
8432,135.037,0.0910,3.346000,3.346000,0.0487,2.240625
8433,135.055,0.0892,3.346400,3.346400,0.0478,2.240893
8434,135.070,0.0886,3.346800,3.346800,0.0475,2.241161
8435,135.086,0.0892,3.347200,3.347200,0.0478,2.241429
8436,135.102,0.0898,3.347600,3.347600,0.0481,2.241696
8437,135.118,0.0904,3.348000,3.348000,0.0484,2.241964
8438,135.134,0.0904,3.348400,3.348400,0.0484,2.242232
8439,135.150,0.0904,3.348800,3.348800,0.0484,2.242500
8440,135.166,0.0910,3.349100,3.349100,0.0487,2.242701
8441,135.181,0.0910,3.349500,3.349500,0.0487,2.242969
8442,135.197,0.0910,3.349900,3.349900,0.0487,2.243237
8443,135.214,0.0910,3.350300,3.350300,0.0487,2.243505
8444,135.230,0.0910,3.350700,3.350700,0.0487,2.243772
8445,135.246,0.0898,3.351100,3.351100,0.0481,2.244040
8446,135.263,0.0904,3.351500,3.351500,0.0484,2.244308
8447,135.279,0.0910,3.351900,3.351900,0.0487,2.244576
8448,135.294,0.0910,3.352300,3.352300,0.0487,2.244844
8449,135.310,0.0910,3.352700,3.352700,0.0487,2.245112
8450,135.325,0.0904,3.353100,3.353100,0.0484,2.245380
8451,135.342,0.0904,3.353500,3.353500,0.0484,2.245647
8452,135.358,0.0904,3.353900,3.353900,0.0484,2.245915
8453,135.374,0.0904,3.354300,3.354300,0.0484,2.246183
8454,135.391,0.0904,3.354700,3.354700,0.0484,2.246451
8455,135.406,0.0904,3.355100,3.355100,0.0484,2.246719
8456,135.422,0.0916,3.355500,3.355500,0.0491,2.246987
8457,135.438,0.0910,3.355900,3.355900,0.0487,2.247254
8458,135.454,0.0910,3.356300,3.356300,0.0487,2.247522
8459,135.470,0.0904,3.356600,3.356600,0.0484,2.247723
8460,135.486,0.0910,3.357000,3.357000,0.0487,2.247991
8461,135.503,0.0916,3.357400,3.357400,0.0491,2.248259
8462,135.519,0.0916,3.357800,3.357800,0.0491,2.248527
8463,135.534,0.0916,3.358200,3.358200,0.0491,2.248795
8464,135.550,0.0916,3.358600,3.358600,0.0491,2.249062
8465,135.566,0.0916,3.359000,3.359000,0.0491,2.249330
8466,135.582,0.0910,3.359400,3.359400,0.0487,2.249598
8467,135.599,0.0916,3.359800,3.359800,0.0491,2.249866
8468,135.615,0.0916,3.360200,3.360200,0.0491,2.250134
8469,135.631,0.0916,3.360600,3.360600,0.0491,2.250402
8470,135.647,0.0910,3.361000,3.361000,0.0487,2.250670
8471,135.664,0.0910,3.361400,3.361400,0.0487,2.250937
8472,135.678,0.0910,3.361800,3.361800,0.0487,2.251205
8473,135.694,0.0904,3.362200,3.362200,0.0484,2.251473
8474,135.711,0.0904,3.362600,3.362600,0.0484,2.251741
8475,135.727,0.0910,3.363000,3.363000,0.0487,2.252009
8476,135.743,0.0910,3.363400,3.363400,0.0487,2.252277
8477,135.758,0.0904,3.363800,3.363800,0.0484,2.252545
8478,135.774,0.0916,3.364200,3.364200,0.0491,2.252813
8479,135.790,0.0935,3.364500,3.364500,0.0501,2.253013
8480,135.807,0.0923,3.364900,3.364900,0.0494,2.253281
8481,135.822,0.0923,3.365300,3.365300,0.0494,2.253549
8482,135.840,0.0916,3.365700,3.365700,0.0491,2.253817
8483,135.854,0.0910,3.366100,3.366100,0.0487,2.254085
8484,135.871,0.0910,3.366500,3.366500,0.0487,2.254353
8485,135.886,0.0910,3.366900,3.366900,0.0487,2.254621
8486,135.903,0.0910,3.367300,3.367300,0.0487,2.254888
8487,135.919,0.0910,3.367700,3.367700,0.0487,2.255156
8488,135.934,0.0910,3.368200,3.368200,0.0487,2.255491
8489,135.951,0.0910,3.368600,3.368600,0.0487,2.255759
8490,135.967,0.0929,3.368900,3.368900,0.0498,2.255960
8491,135.983,0.0929,3.369300,3.369300,0.0498,2.256228
8492,135.999,0.0923,3.369700,3.369700,0.0494,2.256496
8493,136.015,0.0923,3.370100,3.370100,0.0494,2.256763
8494,136.031,0.0923,3.370500,3.370500,0.0494,2.257031
8495,136.048,0.0923,3.370900,3.370900,0.0494,2.257299
8496,136.064,0.0923,3.371300,3.371300,0.0494,2.257567
8497,136.079,0.0923,3.371700,3.371700,0.0494,2.257835
8498,136.095,0.0916,3.372100,3.372100,0.0491,2.258103
8499,136.110,0.0916,3.372500,3.372500,0.0491,2.258370
8500,136.127,0.0910,3.372900,3.372900,0.0487,2.258638
8501,136.143,0.0910,3.373300,3.373300,0.0487,2.258906
8502,136.158,0.0923,3.373700,3.373700,0.0494,2.259174
8503,136.176,0.0923,3.374100,3.374100,0.0494,2.259442
8504,136.191,0.0916,3.374500,3.374500,0.0491,2.259710
8505,136.207,0.0916,3.374900,3.374900,0.0491,2.259978
8506,136.223,0.0916,3.375300,3.375300,0.0491,2.260245
8507,136.239,0.0916,3.375700,3.375700,0.0491,2.260513
8508,136.255,0.0916,3.376100,3.376100,0.0491,2.260781
8509,136.272,0.0916,3.376500,3.376500,0.0491,2.261049
8510,136.288,0.0916,3.376800,3.376800,0.0491,2.261250
8511,136.303,0.0916,3.377200,3.377200,0.0491,2.261518
8512,136.319,0.0910,3.377600,3.377600,0.0487,2.261786
8513,136.334,0.0916,3.378000,3.378000,0.0491,2.262054
8514,136.352,0.0916,3.378400,3.378400,0.0491,2.262321
8515,136.367,0.0916,3.378800,3.378800,0.0491,2.262589
8516,136.383,0.0916,3.379200,3.379200,0.0491,2.262857
8517,136.400,0.0923,3.379600,3.379600,0.0494,2.263125
8518,136.415,0.0929,3.380000,3.380000,0.0498,2.263393
8519,136.431,0.0929,3.380400,3.380400,0.0498,2.263661
8520,136.448,0.0923,3.380800,3.380800,0.0494,2.263929
8521,136.463,0.0916,3.381200,3.381200,0.0491,2.264196
8522,136.480,0.0916,3.381600,3.381600,0.0491,2.264464
8523,136.496,0.0910,3.382000,3.382000,0.0487,2.264732
8524,136.512,0.0898,3.382400,3.382400,0.0481,2.265000
8525,136.528,0.0904,3.382800,3.382800,0.0484,2.265268
8526,136.543,0.0910,3.383200,3.383200,0.0487,2.265536
8527,136.559,0.0910,3.383600,3.383600,0.0487,2.265804
8528,136.576,0.0910,3.384000,3.384000,0.0487,2.266071
8529,136.591,0.0910,3.384400,3.384400,0.0487,2.266339
8530,136.607,0.0910,3.384800,3.384800,0.0487,2.266607
8531,136.624,0.0910,3.385200,3.385200,0.0487,2.266875
8532,136.640,0.0910,3.385600,3.385600,0.0487,2.267143
8533,136.655,0.0916,3.386000,3.386000,0.0491,2.267411
8534,136.671,0.0910,3.386300,3.386300,0.0487,2.267612
8535,136.689,0.0904,3.386700,3.386700,0.0484,2.267879
8536,136.703,0.0892,3.387100,3.387100,0.0478,2.268147
8537,136.719,0.0904,3.387600,3.387600,0.0484,2.268482
8538,136.736,0.0910,3.388000,3.388000,0.0487,2.268750
8539,136.751,0.0910,3.388400,3.388400,0.0487,2.269018
8540,136.768,0.0910,3.388800,3.388800,0.0487,2.269286
8541,136.784,0.0910,3.389200,3.389200,0.0487,2.269554
8542,136.799,0.0910,3.389600,3.389600,0.0487,2.269821
8543,136.815,0.0916,3.390000,3.390000,0.0491,2.270089
8544,136.832,0.0923,3.390400,3.390400,0.0494,2.270357
8545,136.848,0.0923,3.390700,3.390700,0.0494,2.270558
8546,136.863,0.0916,3.391100,3.391100,0.0491,2.270826
8547,136.880,0.0892,3.391500,3.391500,0.0478,2.271094
8548,136.896,0.0904,3.391900,3.391900,0.0484,2.271362
8549,136.912,0.0910,3.392300,3.392300,0.0487,2.271629
8550,136.927,0.0910,3.392700,3.392700,0.0487,2.271897
8551,136.944,0.0910,3.393100,3.393100,0.0487,2.272165
8552,136.961,0.0910,3.393500,3.393500,0.0487,2.272433
8553,136.976,0.0910,3.393900,3.393900,0.0487,2.272701
8554,136.991,0.0910,3.394300,3.394300,0.0487,2.272969
8555,137.008,0.0904,3.394700,3.394700,0.0484,2.273237
8556,137.023,0.0904,3.395100,3.395100,0.0484,2.273505
8557,137.040,0.0910,3.395500,3.395500,0.0487,2.273772
8558,137.056,0.0904,3.395900,3.395900,0.0484,2.274040
8559,137.073,0.0892,3.396300,3.396300,0.0478,2.274308
8560,137.087,0.0898,3.396700,3.396700,0.0481,2.274576
8561,137.104,0.0910,3.397100,3.397100,0.0487,2.274844
8562,137.120,0.0910,3.397500,3.397500,0.0487,2.275112
8563,137.135,0.0916,3.397900,3.397900,0.0491,2.275380
8564,137.151,0.0916,3.398200,3.398200,0.0491,2.275580
8565,137.168,0.0916,3.398600,3.398600,0.0491,2.275848
8566,137.184,0.0916,3.399000,3.399000,0.0491,2.276116
8567,137.200,0.0923,3.399400,3.399400,0.0494,2.276384
8568,137.216,0.0923,3.399800,3.399800,0.0494,2.276652
8569,137.232,0.0916,3.400200,3.400200,0.0491,2.276920
8570,137.248,0.0904,3.400600,3.400600,0.0484,2.277187
8571,137.264,0.0910,3.401000,3.401000,0.0487,2.277455
8572,137.281,0.0910,3.401400,3.401400,0.0487,2.277723
8573,137.297,0.0916,3.401800,3.401800,0.0491,2.277991
8574,137.313,0.0916,3.402200,3.402200,0.0491,2.278259
8575,137.327,0.0916,3.402600,3.402600,0.0491,2.278527
8576,137.344,0.0916,3.403000,3.403000,0.0491,2.278795
8577,137.360,0.0916,3.403400,3.403400,0.0491,2.279062
8578,137.376,0.0923,3.403800,3.403800,0.0494,2.279330
8579,137.392,0.0923,3.404200,3.404200,0.0494,2.279598
8580,137.408,0.0929,3.404600,3.404600,0.0498,2.279866
8581,137.424,0.0916,3.405000,3.405000,0.0491,2.280134
8582,137.440,0.0910,3.405400,3.405400,0.0487,2.280402
8583,137.457,0.0916,3.405800,3.405800,0.0491,2.280670
8584,137.472,0.0916,3.406100,3.406100,0.0491,2.280871
8585,137.488,0.0923,3.406500,3.406500,0.0494,2.281138
8586,137.504,0.0923,3.406900,3.406900,0.0494,2.281406
8587,137.521,0.0923,3.407300,3.407300,0.0494,2.281674
8588,137.536,0.0923,3.407700,3.407700,0.0494,2.281942
8589,137.553,0.0929,3.408100,3.408100,0.0498,2.282210
8590,137.568,0.0929,3.408500,3.408500,0.0498,2.282478
8591,137.584,0.0929,3.409000,3.409000,0.0498,2.282812
8592,137.601,0.0923,3.409400,3.409400,0.0494,2.283080
8593,137.617,0.0916,3.409800,3.409800,0.0491,2.283348
8594,137.633,0.0923,3.410100,3.410100,0.0494,2.283549
8595,137.648,0.0923,3.410500,3.410500,0.0494,2.283817
8596,137.664,0.0923,3.410900,3.410900,0.0494,2.284085
8597,137.680,0.0923,3.411300,3.411300,0.0494,2.284353
8598,137.697,0.0923,3.411700,3.411700,0.0494,2.284621
8599,137.714,0.0923,3.412100,3.412100,0.0494,2.284888
8600,137.729,0.0923,3.412500,3.412500,0.0494,2.285156
8601,137.746,0.0923,3.412900,3.412900,0.0494,2.285424
8602,137.761,0.0923,3.413300,3.413300,0.0494,2.285692
8603,137.777,0.0923,3.413700,3.413700,0.0494,2.285960
8604,137.792,0.0929,3.414100,3.414100,0.0498,2.286228
8605,137.809,0.0929,3.414500,3.414500,0.0498,2.286496
8606,137.825,0.0923,3.414900,3.414900,0.0494,2.286763
8607,137.841,0.0923,3.415300,3.415300,0.0494,2.287031
8608,137.857,0.0923,3.415700,3.415700,0.0494,2.287299
8609,137.873,0.0923,3.416100,3.416100,0.0494,2.287567
8610,137.889,0.0923,3.416500,3.416500,0.0494,2.287835
8611,137.904,0.0923,3.416900,3.416900,0.0494,2.288103
8612,137.920,0.0929,3.417300,3.417300,0.0498,2.288371
8613,137.936,0.0929,3.417700,3.417700,0.0498,2.288638
8614,137.952,0.0929,3.418100,3.418100,0.0498,2.288906
8615,137.969,0.0935,3.418400,3.418400,0.0501,2.289107
8616,137.985,0.0929,3.418800,3.418800,0.0498,2.289375
8617,138.001,0.0929,3.419200,3.419200,0.0498,2.289643
8618,138.017,0.0935,3.419600,3.419600,0.0501,2.289911
8619,138.033,0.0929,3.420000,3.420000,0.0498,2.290179
8620,138.049,0.0929,3.420400,3.420400,0.0498,2.290446
8621,138.065,0.0929,3.420800,3.420800,0.0498,2.290714
8622,138.081,0.0923,3.421200,3.421200,0.0494,2.290982
8623,138.097,0.0923,3.421600,3.421600,0.0494,2.291250
8624,138.114,0.0923,3.422000,3.422000,0.0494,2.291518
8625,138.129,0.0923,3.422400,3.422400,0.0494,2.291786
8626,138.145,0.0929,3.422800,3.422800,0.0498,2.292054
8627,138.161,0.0947,3.423200,3.423200,0.0507,2.292321
8628,138.177,0.0935,3.423600,3.423600,0.0501,2.292589
8629,138.194,0.0929,3.424000,3.424000,0.0498,2.292857
8630,138.209,0.0929,3.424400,3.424400,0.0498,2.293125
8631,138.225,0.0935,3.424800,3.424800,0.0501,2.293393
8632,138.241,0.0929,3.425200,3.425200,0.0498,2.293661
8633,138.257,0.0929,3.425600,3.425600,0.0498,2.293929
8634,138.274,0.0929,3.426000,3.426000,0.0498,2.294197
8635,138.288,0.0923,3.426400,3.426400,0.0494,2.294464
